user_id,signup_date,segment,target_role,resume_uploaded,assessment_completed,roadmap_generated,first_task_completed,d7_active,d30_active
U02736,2026-05-25,Fresh graduate,Product Manager,1,1,1,1,0,0
U02737,2026-03-24,Final-year student,Software Engineer,1,1,1,1,0,0
U02738,2026-04-24,Fresh graduate,Product Manager,1,1,1,0,0,0
U02739,2026-04-12,Fresh graduate,Product Manager,1,1,0,0,0,0
U02740,2026-05-27,Fresh graduate,Product Manager,1,0,0,0,0,0
U02741,2026-02-09,Final-year student,Product Manager,1,1,1,1,0,0
U02742,2026-01-31,Working professional,Product Manager,1,1,1,1,0,0
U02743,2026-05-13,Final-year student,Data Analyst,1,1,0,0,0,0
U02744,2026-03-20,Fresh graduate,Marketing,1,1,0,0,0,0
U02745,2026-05-27,Final-year student,Data Analyst,0,0,0,0,0,0
U02746,2026-01-24,Fresh graduate,Software Engineer,1,1,0,0,0,0
U02747,2026-02-18,Final-year student,Product Manager,1,1,1,1,0,0
U02748,2026-06-22,Final-year student,Software Engineer,1,1,1,1,0,0
U02749,2026-06-01,Fresh graduate,Product Manager,1,1,0,0,0,0
U02750,2026-01-12,Final-year student,Data Analyst,1,1,1,1,0,0
U02751,2026-05-28,Final-year student,Data Analyst,1,1,1,0,0,0
U02752,2026-01-12,Fresh graduate,Product Manager,1,1,1,0,0,0
U02753,2026-01-22,Working professional,Marketing,1,1,1,0,0,0
U02754,2026-06-11,Final-year student,Data Analyst,1,0,0,0,0,0
U02755,2026-01-23,Working professional,Product Manager,1,0,0,0,0,0
U02756,2026-02-24,Fresh graduate,Marketing,1,1,1,1,0,0
U02757,2026-01-25,Working professional,Product Manager,1,1,1,1,0,0
U02758,2026-04-18,Fresh graduate,Product Manager,1,1,1,0,0,0
U02759,2026-01-11,Fresh graduate,Product Manager,1,1,1,1,1,0
U02760,2026-02-21,Fresh graduate,Software Engineer,1,0,0,0,0,0
U02761,2026-02-28,Fresh graduate,Product Manager,1,0,0,0,0,0
U02762,2026-04-27,Working professional,Marketing,1,0,0,0,0,0
U02763,2026-03-31,Final-year student,Product Manager,0,0,0,0,0,0
U02764,2026-02-04,Final-year student,Product Manager,1,1,1,0,0,0
U02765,2026-03-25,Final-year student,Software Engineer,1,1,0,0,0,0
U02766,2026-03-24,Working professional,Product Manager,1,1,1,0,0,0
U02767,2026-03-05,Final-year student,Software Engineer,1,1,1,1,1,0
U02768,2026-04-07,Fresh graduate,Product Manager,1,0,0,0,0,0
U02769,2026-02-28,Working professional,Marketing,1,0,0,0,0,0
U02770,2026-03-02,Working professional,Software Engineer,1,0,0,0,0,0
U02771,2026-05-22,Final-year student,Product Manager,1,1,0,0,0,0
U02772,2026-02-15,Fresh graduate,Product Manager,1,1,1,1,0,0
U02773,2026-03-01,Working professional,Product Manager,0,0,0,0,0,0
U02774,2026-01-26,Final-year student,Marketing,1,1,0,0,0,0
U02775,2026-05-06,Fresh graduate,Software Engineer,1,1,0,0,0,0
U02776,2026-05-08,Final-year student,Product Manager,0,0,0,0,0,0
U02777,2026-05-03,Fresh graduate,Product Manager,1,1,1,0,0,0
U02778,2026-01-31,Fresh graduate,Data Analyst,1,1,0,0,0,0
U02779,2026-03-23,Final-year student,Product Manager,1,1,1,1,0,0
U02780,2026-02-22,Final-year student,Software Engineer,1,1,1,0,0,0
U02781,2026-05-18,Final-year student,Data Analyst,1,0,0,0,0,0
U02782,2026-03-02,Final-year student,Product Manager,1,0,0,0,0,0
U02783,2026-03-16,Fresh graduate,Product Manager,1,1,0,0,0,0
U02784,2026-03-23,Final-year student,Product Manager,1,0,0,0,0,0
U02785,2026-05-17,Final-year student,Product Manager,1,1,0,0,0,0
U02786,2026-05-07,Fresh graduate,Marketing,1,1,1,0,0,0
U02787,2026-05-28,Fresh graduate,Software Engineer,1,0,0,0,0,0
U02788,2026-03-19,Fresh graduate,Data Analyst,1,1,0,0,0,0
U02789,2026-05-28,Working professional,Product Manager,1,1,1,0,0,0
U02790,2026-06-06,Final-year student,Product Manager,1,0,0,0,0,0
U02791,2026-04-05,Working professional,Software Engineer,1,1,1,0,0,0
U02792,2026-05-03,Final-year student,Product Manager,1,1,1,0,0,0
U02793,2026-06-13,Fresh graduate,Product Manager,1,1,1,1,0,0
U02794,2026-05-31,Working professional,Product Manager,0,0,0,0,0,0
U02795,2026-02-19,Working professional,Software Engineer,0,0,0,0,0,0
U02796,2026-05-09,Fresh graduate,Software Engineer,1,1,0,0,0,0
U02797,2026-03-22,Fresh graduate,Product Manager,0,0,0,0,0,0
U02798,2026-01-27,Final-year student,Data Analyst,1,1,0,0,0,0
U02799,2026-03-08,Fresh graduate,Product Manager,0,0,0,0,0,0
U02800,2026-06-26,Fresh graduate,Product Manager,1,1,0,0,0,0
U02801,2026-06-22,Working professional,Product Manager,1,1,1,0,0,0
U02802,2026-05-22,Fresh graduate,Data Analyst,1,1,1,1,0,0
U02803,2026-06-28,Final-year student,Product Manager,1,1,1,1,0,0
U02804,2026-04-14,Fresh graduate,Product Manager,1,1,1,1,0,0
U02805,2026-05-17,Final-year student,Product Manager,1,0,0,0,0,0
U02806,2026-01-30,Final-year student,Software Engineer,1,0,0,0,0,0
U02807,2026-02-23,Final-year student,Data Analyst,1,1,1,1,1,1
U02808,2026-02-01,Fresh graduate,Product Manager,1,1,1,1,1,0
U02809,2026-06-18,Final-year student,Marketing,1,1,1,1,0,0
U02810,2026-04-21,Final-year student,Product Manager,1,1,0,0,0,0
U02811,2026-06-17,Final-year student,Product Manager,1,0,0,0,0,0
U02812,2026-03-16,Working professional,Software Engineer,1,1,0,0,0,0
U02813,2026-03-14,Fresh graduate,Software Engineer,1,1,1,1,1,0
U02814,2026-05-02,Final-year student,Product Manager,1,1,1,1,0,0
U02815,2026-04-13,Final-year student,Software Engineer,0,0,0,0,0,0
U02816,2026-03-09,Fresh graduate,Product Manager,1,1,0,0,0,0
U02817,2026-02-27,Final-year student,Software Engineer,1,0,0,0,0,0
U02818,2026-04-03,Fresh graduate,Software Engineer,1,1,1,1,0,0
U02819,2026-01-14,Final-year student,Marketing,1,1,1,0,0,0
U02820,2026-02-03,Working professional,Product Manager,0,0,0,0,0,0
U02821,2026-01-08,Final-year student,Software Engineer,1,0,0,0,0,0
U02822,2026-01-28,Fresh graduate,Software Engineer,1,0,0,0,0,0
U02823,2026-02-05,Final-year student,Product Manager,1,1,0,0,0,0
U02824,2026-01-14,Working professional,Product Manager,1,0,0,0,0,0
U02825,2026-01-10,Working professional,Marketing,1,0,0,0,0,0
U02826,2026-05-28,Fresh graduate,Product Manager,1,1,1,0,0,0
U02827,2026-02-02,Fresh graduate,Data Analyst,1,1,0,0,0,0
U02828,2026-04-10,Final-year student,Product Manager,1,0,0,0,0,0
U02829,2026-01-18,Working professional,Data Analyst,1,1,0,0,0,0
U02830,2026-06-20,Fresh graduate,Product Manager,1,1,0,0,0,0
U02831,2026-02-13,Final-year student,Marketing,0,0,0,0,0,0
U02832,2026-05-15,Fresh graduate,Software Engineer,1,1,1,0,0,0
U02833,2026-04-26,Fresh graduate,Product Manager,0,0,0,0,0,0
U02834,2026-05-19,Working professional,Software Engineer,1,1,1,0,0,0
U02835,2026-04-24,Fresh graduate,Software Engineer,1,1,1,0,0,0
U02836,2026-04-02,Fresh graduate,Product Manager,1,0,0,0,0,0
U02837,2026-05-19,Fresh graduate,Product Manager,1,1,1,1,1,0
U02838,2026-05-27,Final-year student,Software Engineer,1,1,0,0,0,0
U02839,2026-03-10,Final-year student,Software Engineer,0,0,0,0,0,0
U02840,2026-06-19,Final-year student,Product Manager,1,1,1,1,0,0
U02841,2026-06-27,Fresh graduate,Data Analyst,1,1,1,0,0,0
U02842,2026-05-10,Final-year student,Product Manager,1,1,0,0,0,0
U02843,2026-06-17,Final-year student,Product Manager,1,1,1,1,0,0
U02844,2026-01-20,Final-year student,Software Engineer,1,1,1,1,0,0
U02845,2026-04-08,Final-year student,Product Manager,0,0,0,0,0,0
U02846,2026-04-28,Fresh graduate,Product Manager,1,1,0,0,0,0
U02847,2026-06-16,Final-year student,Product Manager,1,1,0,0,0,0
U02848,2026-01-22,Final-year student,Product Manager,1,1,1,1,0,0
U02849,2026-05-26,Fresh graduate,Product Manager,1,1,1,0,0,0
U02850,2026-01-14,Final-year student,Software Engineer,1,1,1,1,0,0
U02851,2026-03-06,Final-year student,Product Manager,1,1,1,1,1,0
U02852,2026-05-05,Final-year student,Data Analyst,1,0,0,0,0,0
U02853,2026-02-22,Working professional,Software Engineer,1,1,1,1,0,0
U02854,2026-05-31,Final-year student,Product Manager,1,1,0,0,0,0
U02855,2026-06-17,Fresh graduate,Product Manager,1,1,1,1,1,0
U02856,2026-01-29,Working professional,Data Analyst,1,1,1,0,0,0
U02857,2026-02-16,Fresh graduate,Product Manager,1,0,0,0,0,0
U02858,2026-01-14,Final-year student,Product Manager,1,1,1,1,0,0
U02859,2026-05-08,Fresh graduate,Data Analyst,1,1,1,1,0,0
U02860,2026-06-09,Fresh graduate,Software Engineer,1,1,0,0,0,0
U02861,2026-04-19,Final-year student,Software Engineer,1,0,0,0,0,0
U02862,2026-01-24,Fresh graduate,Product Manager,1,1,1,1,1,0
U02863,2026-02-01,Final-year student,Product Manager,1,1,0,0,0,0
U02864,2026-01-07,Final-year student,Product Manager,1,1,1,0,0,0
U02865,2026-03-30,Final-year student,Software Engineer,0,0,0,0,0,0
U02866,2026-05-10,Final-year student,Product Manager,1,1,1,1,0,0
U02867,2026-01-28,Final-year student,Product Manager,1,1,1,0,0,0
U02868,2026-06-02,Fresh graduate,Product Manager,1,1,1,0,0,0
U02869,2026-02-15,Working professional,Software Engineer,0,0,0,0,0,0
U02870,2026-04-03,Final-year student,Software Engineer,1,0,0,0,0,0
U02871,2026-05-01,Fresh graduate,Product Manager,1,1,1,1,0,0
U02872,2026-04-08,Fresh graduate,Product Manager,1,1,1,0,0,0
U02873,2026-03-28,Final-year student,Product Manager,0,0,0,0,0,0
U02874,2026-03-02,Final-year student,Product Manager,1,1,1,1,0,0
U02875,2026-03-19,Final-year student,Product Manager,1,0,0,0,0,0
U02876,2026-02-12,Final-year student,Product Manager,1,1,0,0,0,0
U02877,2026-02-23,Final-year student,Software Engineer,1,1,1,1,0,0
U02878,2026-05-16,Final-year student,Data Analyst,1,0,0,0,0,0
U02879,2026-06-08,Fresh graduate,Marketing,1,1,1,1,1,0
U02880,2026-06-02,Final-year student,Marketing,1,1,1,0,0,0
U02881,2026-03-01,Final-year student,Product Manager,1,0,0,0,0,0
U02882,2026-02-27,Final-year student,Product Manager,1,1,1,0,0,0
U02883,2026-01-11,Fresh graduate,Product Manager,1,1,1,1,1,0
U02884,2026-02-19,Final-year student,Software Engineer,1,1,0,0,0,0
U02885,2026-04-16,Fresh graduate,Product Manager,1,1,0,0,0,0
U02886,2026-02-18,Final-year student,Product Manager,1,1,0,0,0,0
U02887,2026-05-13,Final-year student,Product Manager,0,0,0,0,0,0
U02888,2026-01-10,Working professional,Product Manager,1,0,0,0,0,0
U02889,2026-03-16,Final-year student,Software Engineer,1,0,0,0,0,0
U02890,2026-02-20,Final-year student,Software Engineer,1,1,0,0,0,0
U02891,2026-03-30,Final-year student,Product Manager,1,1,0,0,0,0
U02892,2026-01-05,Working professional,Marketing,1,1,0,0,0,0
U02893,2026-03-17,Fresh graduate,Product Manager,1,1,1,1,0,0
U02894,2026-05-22,Fresh graduate,Product Manager,0,0,0,0,0,0
U02895,2026-06-04,Working professional,Product Manager,0,0,0,0,0,0
U02896,2026-02-16,Final-year student,Software Engineer,1,1,0,0,0,0
U02897,2026-03-19,Working professional,Software Engineer,0,0,0,0,0,0
U02898,2026-05-05,Final-year student,Product Manager,1,1,1,1,1,0
U02899,2026-03-25,Fresh graduate,Marketing,1,0,0,0,0,0
U02900,2026-04-08,Final-year student,Product Manager,1,1,1,1,1,0
U02901,2026-03-03,Final-year student,Product Manager,1,1,1,1,0,0
U02902,2026-05-31,Working professional,Software Engineer,0,0,0,0,0,0
U02903,2026-04-24,Final-year student,Marketing,1,0,0,0,0,0
U02904,2026-06-22,Working professional,Software Engineer,1,0,0,0,0,0
U02905,2026-05-21,Final-year student,Marketing,1,1,0,0,0,0
U02906,2026-03-08,Fresh graduate,Product Manager,1,0,0,0,0,0
U02907,2026-03-01,Working professional,Software Engineer,1,0,0,0,0,0
U02908,2026-01-16,Final-year student,Data Analyst,1,1,1,1,1,0
U02909,2026-04-23,Working professional,Product Manager,1,1,1,0,0,0
U02910,2026-05-15,Fresh graduate,Product Manager,1,1,1,0,0,0
U02911,2026-03-05,Fresh graduate,Marketing,0,0,0,0,0,0
U02912,2026-01-04,Final-year student,Product Manager,1,0,0,0,0,0
U02913,2026-05-29,Fresh graduate,Product Manager,1,0,0,0,0,0
U02914,2026-02-10,Fresh graduate,Data Analyst,1,1,1,0,0,0
U02915,2026-04-15,Fresh graduate,Marketing,1,1,1,0,0,0
U02916,2026-01-10,Final-year student,Marketing,1,1,1,0,0,0
U02917,2026-01-12,Final-year student,Data Analyst,1,1,1,1,0,0
U02918,2026-06-11,Working professional,Product Manager,1,1,1,1,1,0
U02919,2026-05-02,Final-year student,Marketing,1,1,1,0,0,0
U02920,2026-01-01,Fresh graduate,Product Manager,1,0,0,0,0,0
U02921,2026-01-19,Working professional,Software Engineer,1,1,1,0,0,0
U02922,2026-03-30,Final-year student,Product Manager,1,1,1,0,0,0
U02923,2026-05-03,Final-year student,Data Analyst,1,0,0,0,0,0
U02924,2026-03-18,Fresh graduate,Software Engineer,1,1,1,0,0,0
U02925,2026-06-07,Final-year student,Data Analyst,1,1,1,1,1,0
U02926,2026-04-28,Fresh graduate,Product Manager,1,1,1,1,1,0
U02927,2026-04-21,Fresh graduate,Product Manager,1,0,0,0,0,0
U02928,2026-02-22,Fresh graduate,Product Manager,1,1,0,0,0,0
U02929,2026-05-03,Final-year student,Product Manager,1,1,1,0,0,0
U02930,2026-06-07,Fresh graduate,Software Engineer,1,1,1,1,0,0
U02931,2026-01-09,Fresh graduate,Product Manager,1,1,0,0,0,0
U02932,2026-05-13,Final-year student,Software Engineer,1,1,1,0,0,0
U02933,2026-06-08,Fresh graduate,Product Manager,1,1,0,0,0,0
U02934,2026-03-19,Working professional,Product Manager,1,0,0,0,0,0
U02935,2026-05-18,Fresh graduate,Software Engineer,1,0,0,0,0,0
U02936,2026-03-06,Fresh graduate,Product Manager,1,1,1,1,0,0
U02937,2026-02-04,Final-year student,Product Manager,0,0,0,0,0,0
U02938,2026-05-27,Final-year student,Product Manager,1,1,1,0,0,0
U02939,2026-02-26,Final-year student,Product Manager,1,1,1,1,1,1
U02940,2026-05-17,Final-year student,Software Engineer,1,1,1,0,0,0
U02941,2026-02-26,Working professional,Product Manager,1,0,0,0,0,0
U02942,2026-03-13,Final-year student,Product Manager,1,0,0,0,0,0
U02943,2026-05-04,Working professional,Software Engineer,1,0,0,0,0,0
U02944,2026-03-03,Final-year student,Product Manager,1,1,1,1,0,0
U02945,2026-05-26,Final-year student,Software Engineer,1,1,0,0,0,0
U02946,2026-01-07,Final-year student,Product Manager,1,1,1,1,1,0
U02947,2026-01-03,Final-year student,Marketing,1,0,0,0,0,0
U02948,2026-01-15,Fresh graduate,Product Manager,1,1,0,0,0,0
U02949,2026-02-16,Working professional,Product Manager,1,1,1,0,0,0
U02950,2026-01-10,Working professional,Marketing,1,1,0,0,0,0
U02951,2026-03-10,Final-year student,Software Engineer,0,0,0,0,0,0
U02952,2026-01-05,Fresh graduate,Software Engineer,1,1,0,0,0,0
U02953,2026-05-17,Final-year student,Data Analyst,1,0,0,0,0,0
U02954,2026-01-28,Working professional,Product Manager,1,1,0,0,0,0
U02955,2026-06-24,Fresh graduate,Data Analyst,1,1,1,0,0,0
U02956,2026-06-04,Final-year student,Software Engineer,1,1,1,0,0,0
U02957,2026-05-05,Final-year student,Product Manager,0,0,0,0,0,0
U02958,2026-05-24,Final-year student,Product Manager,0,0,0,0,0,0
U02959,2026-05-20,Final-year student,Product Manager,0,0,0,0,0,0
U02960,2026-06-02,Working professional,Marketing,1,1,0,0,0,0
U02961,2026-04-10,Fresh graduate,Product Manager,1,1,1,1,0,0
U02962,2026-04-23,Working professional,Product Manager,1,1,1,0,0,0
U02963,2026-03-26,Final-year student,Software Engineer,1,0,0,0,0,0
U02964,2026-04-23,Fresh graduate,Software Engineer,1,0,0,0,0,0
U02965,2026-03-10,Final-year student,Product Manager,1,0,0,0,0,0
U02966,2026-01-23,Fresh graduate,Data Analyst,1,0,0,0,0,0
U02967,2026-06-17,Final-year student,Product Manager,0,0,0,0,0,0
U02968,2026-05-06,Final-year student,Data Analyst,1,1,1,1,0,0
U02969,2026-05-07,Fresh graduate,Product Manager,1,1,1,1,0,0
U02970,2026-02-20,Final-year student,Product Manager,1,1,0,0,0,0
U02971,2026-05-19,Fresh graduate,Software Engineer,1,1,1,1,0,0
U02972,2026-04-04,Fresh graduate,Product Manager,1,1,0,0,0,0
U02973,2026-01-14,Final-year student,Product Manager,1,1,1,1,1,0
U02974,2026-06-21,Working professional,Product Manager,1,0,0,0,0,0
U02975,2026-06-28,Fresh graduate,Data Analyst,1,1,1,1,0,0
U02976,2026-06-06,Working professional,Data Analyst,1,0,0,0,0,0
U02977,2026-03-27,Fresh graduate,Data Analyst,1,1,1,1,0,0
U02978,2026-02-11,Fresh graduate,Marketing,1,0,0,0,0,0
U02979,2026-01-02,Fresh graduate,Marketing,1,1,1,1,0,0
U02980,2026-05-13,Working professional,Product Manager,0,0,0,0,0,0
U02981,2026-06-10,Fresh graduate,Product Manager,1,1,1,1,0,0
U02982,2026-01-19,Final-year student,Data Analyst,1,1,0,0,0,0
U02983,2026-05-04,Final-year student,Marketing,1,1,1,1,0,0
U02984,2026-01-05,Fresh graduate,Marketing,1,1,0,0,0,0
U02985,2026-05-20,Final-year student,Data Analyst,1,1,0,0,0,0
U02986,2026-01-06,Final-year student,Product Manager,1,1,1,0,0,0
U02987,2026-06-25,Final-year student,Marketing,1,1,1,0,0,0
U02988,2026-01-31,Fresh graduate,Marketing,1,1,0,0,0,0
U02989,2026-03-14,Final-year student,Software Engineer,1,0,0,0,0,0
U02990,2026-05-06,Fresh graduate,Data Analyst,1,0,0,0,0,0
U02991,2026-06-02,Fresh graduate,Software Engineer,1,1,1,1,1,1
U02992,2026-03-07,Working professional,Marketing,1,1,1,0,0,0
U02993,2026-06-26,Final-year student,Product Manager,1,0,0,0,0,0
U02994,2026-01-03,Fresh graduate,Data Analyst,1,1,1,0,0,0
U02995,2026-03-26,Fresh graduate,Product Manager,1,1,1,1,1,0
U02996,2026-06-27,Fresh graduate,Product Manager,1,0,0,0,0,0
U02997,2026-02-19,Fresh graduate,Product Manager,1,1,1,0,0,0
U02998,2026-04-07,Final-year student,Product Manager,1,1,1,0,0,0
U02999,2026-03-22,Working professional,Product Manager,1,0,0,0,0,0
U03000,2026-03-12,Final-year student,Marketing,1,1,1,1,1,0
U03001,2026-05-19,Working professional,Software Engineer,1,1,0,0,0,0
U03002,2026-04-04,Fresh graduate,Data Analyst,1,1,1,1,0,0
U03003,2026-05-09,Final-year student,Product Manager,0,0,0,0,0,0
U03004,2026-04-04,Fresh graduate,Product Manager,1,1,0,0,0,0
U03005,2026-06-29,Final-year student,Data Analyst,1,1,1,1,0,0
U03006,2026-03-26,Fresh graduate,Software Engineer,1,1,1,0,0,0
U03007,2026-05-24,Fresh graduate,Product Manager,1,0,0,0,0,0
U03008,2026-04-21,Final-year student,Data Analyst,1,1,1,0,0,0
U03009,2026-05-25,Final-year student,Data Analyst,1,1,1,1,0,0
U03010,2026-06-09,Fresh graduate,Software Engineer,1,1,1,0,0,0
U03011,2026-02-10,Final-year student,Marketing,1,1,1,0,0,0
U03012,2026-02-24,Working professional,Software Engineer,1,0,0,0,0,0
U03013,2026-02-24,Fresh graduate,Software Engineer,1,1,1,1,1,0
U03014,2026-03-29,Fresh graduate,Product Manager,1,0,0,0,0,0
U03015,2026-03-30,Final-year student,Product Manager,1,1,0,0,0,0
U03016,2026-01-01,Fresh graduate,Product Manager,1,1,1,1,1,0
U03017,2026-06-11,Working professional,Data Analyst,1,0,0,0,0,0
U03018,2026-06-04,Final-year student,Software Engineer,1,0,0,0,0,0
U03019,2026-04-19,Final-year student,Product Manager,1,1,1,0,0,0
U03020,2026-02-25,Final-year student,Software Engineer,0,0,0,0,0,0
U03021,2026-05-29,Final-year student,Product Manager,1,0,0,0,0,0
U03022,2026-02-18,Fresh graduate,Product Manager,1,1,1,0,0,0
U03023,2026-02-25,Fresh graduate,Marketing,1,1,0,0,0,0
U03024,2026-06-29,Fresh graduate,Product Manager,1,1,1,1,0,0
U03025,2026-06-16,Final-year student,Product Manager,1,1,1,0,0,0
U03026,2026-04-16,Final-year student,Product Manager,1,0,0,0,0,0
U03027,2026-01-31,Final-year student,Product Manager,1,1,1,1,0,0
U03028,2026-01-23,Working professional,Software Engineer,1,1,1,0,0,0
U03029,2026-06-23,Fresh graduate,Marketing,1,1,1,1,0,0
U03030,2026-02-17,Final-year student,Software Engineer,1,1,1,0,0,0
U03031,2026-05-03,Fresh graduate,Software Engineer,1,1,1,0,0,0
U03032,2026-03-05,Final-year student,Product Manager,0,0,0,0,0,0
U03033,2026-03-31,Final-year student,Software Engineer,1,1,1,0,0,0
U03034,2026-06-27,Final-year student,Product Manager,1,1,1,1,0,0
U03035,2026-04-17,Working professional,Product Manager,1,1,1,1,1,0
U03036,2026-03-19,Fresh graduate,Data Analyst,1,1,0,0,0,0
U03037,2026-03-16,Fresh graduate,Product Manager,1,1,1,1,0,0
U03038,2026-02-11,Final-year student,Product Manager,1,0,0,0,0,0
U03039,2026-04-11,Final-year student,Product Manager,1,1,1,1,0,0
U03040,2026-04-13,Fresh graduate,Data Analyst,1,1,1,1,0,0
U03041,2026-01-18,Final-year student,Product Manager,1,1,1,1,1,1
U03042,2026-03-14,Working professional,Product Manager,1,1,1,0,0,0
U03043,2026-04-27,Fresh graduate,Data Analyst,1,1,1,0,0,0
U03044,2026-01-10,Final-year student,Product Manager,1,1,1,1,1,0
U03045,2026-06-25,Fresh graduate,Marketing,1,1,0,0,0,0
U03046,2026-06-04,Working professional,Product Manager,1,1,0,0,0,0
U03047,2026-04-25,Fresh graduate,Software Engineer,1,0,0,0,0,0
U03048,2026-01-03,Fresh graduate,Marketing,1,1,1,1,0,0
U03049,2026-04-04,Working professional,Product Manager,1,1,1,0,0,0
U03050,2026-06-11,Final-year student,Software Engineer,1,1,1,1,0,0
U03051,2026-01-05,Working professional,Product Manager,1,1,0,0,0,0
U03052,2026-05-23,Final-year student,Data Analyst,1,1,0,0,0,0
U03053,2026-06-01,Fresh graduate,Marketing,1,1,1,0,0,0
U03054,2026-01-14,Fresh graduate,Software Engineer,1,1,1,0,0,0
U03055,2026-02-11,Fresh graduate,Marketing,1,1,1,1,0,0
U03056,2026-05-11,Fresh graduate,Software Engineer,1,1,1,1,1,0
U03057,2026-06-14,Fresh graduate,Software Engineer,1,1,0,0,0,0
U03058,2026-05-19,Final-year student,Product Manager,1,1,1,0,0,0
